n_nodes,n_edges,avg_degree,network_density,source_degree,target_degree,euclidean_distance,shortest_path_hops,avg_edge_cost,max_edge_cost,min_edge_cost,source_betweenness,target_betweenness,n_alternative_paths,path,path_cost,path_distance,path_hops,path_regenerators,path_found,path_osnr,path_viable,source,target,network_id,network_type,network_name
54,93,3.4444444444444446,0.0649895178197065,4,2,457.63965724780013,7,2019939.324285714,2081420.74,1873341.65,0.16197686837835604,0.0011363708860080413,174,"[32, 41, 40, 39, 48, 47, 46, 45]",14139575.269999998,706.9700000000001,7,0,True,28.96,False,32,45,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,120.18206185670941,2,2009881.375,2050863.56,1968899.19,0.10843375963658981,0.04857261841931651,5,"[40, 39, 48]",4019762.75,200.98000000000002,2,0,True,28.97,False,40,48,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,516.9225936776257,7,2037624.577142857,2153319.27,1933055.79,0.0549529099347677,0.09428657336857628,155,"[18, 19, 20, 11, 12, 13, 14, 15]",14263372.04,713.17,7,0,True,28.92,False,18,15,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,570.0735740436697,9,1959635.7433333334,2017807.66,1878311.73,0.12118484110229392,0.013570662827738299,1065,"[11, 12, 13, 22, 23, 24, 33, 42, 43, 44]",17636721.69,881.84,9,0,True,28.99,False,11,44,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,2,457.63965724780013,7,2019185.0799999998,2198452.38,1878311.73,0.05577327153978097,0.0023963654270258046,166,"[51, 42, 33, 24, 25, 16, 17, 8]",14134295.559999999,706.71,7,0,True,28.9,False,51,8,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,169.9631018317207,2,2068803.3599999999,2119452.25,2018154.47,0.023366722174777324,0.015009784301330022,4,"[18, 27, 36]",4137606.7199999997,206.88,2,0,True,28.94,False,18,36,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,360.5461855701283,6,2045103.9533333338,2157120.96,1936222.2,0.025911080936480063,0.17780954259818554,119,"[6, 5, 14, 13, 22, 31, 30]",12270623.720000003,613.53,6,0,True,28.92,False,6,30,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,2,3,685.1431673338228,9,2036640.9833333334,2191690.2,1933055.79,0.003914552428703372,0.012630665778343571,213,"[0, 1, 2, 11, 12, 13, 14, 15, 16, 17]",18329768.849999998,916.4800000000001,9,0,True,28.9,False,0,17,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,190.02452468122326,3,2082718.11,2190792.0,1967379.79,0.02984959797096952,0.04470341251636607,9,"[9, 0, 1, 2]",6248154.33,312.41,3,0,True,28.9,False,9,2,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,254.94465274758105,3,2065337.07,2146830.74,1938551.55,0.1427293261890504,0.029233099991445417,13,"[20, 29, 38, 47]",6196011.21,309.8,3,0,True,28.93,False,20,47,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,4,306.40533929558825,5,2037475.8799999997,2135819.23,1975406.58,0.15122375809966515,0.08610324363589966,65,"[30, 31, 22, 23, 24, 15]",10187379.399999999,509.37,5,0,True,28.93,False,30,15,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,457.6396572478002,7,2010608.9871428572,2153319.27,1933055.79,0.06886270659674142,0.021032430921763285,174,"[5, 14, 13, 12, 11, 20, 19, 18]",14074262.91,703.71,7,0,True,28.92,False,5,18,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,380.0490493624465,6,2006709.4416666667,2178832.36,1873341.65,0.06373980518755555,0.13512492859100259,126,"[3, 12, 13, 22, 31, 40, 41]",12040256.65,602.01,6,0,True,28.91,False,3,41,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,339.92620366344147,4,2102978.36,2189938.35,2059708.43,0.06537830456916088,0.053360412265528366,11,"[51, 50, 49, 48, 47]",8411913.44,420.6,4,0,True,28.9,False,51,47,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,424.90775457930175,7,1982373.3828571427,2198452.38,1873341.65,0.03379250013411843,0.15392114235546744,266,"[17, 16, 25, 24, 33, 42, 41, 40]",13876613.68,693.83,7,0,True,28.9,False,17,40,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,84.98155091586035,1,2101244.51,2101244.51,2101244.51,0.04585344445104968,0.10826992492268252,3,"[7, 16]",2101244.51,105.06,1,0,True,28.95,True,7,16,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,350.38791065489744,5,2004056.4439999997,2135819.23,1962985.53,0.12191283226932718,0.0425153393413553,56,"[13, 22, 31, 30, 39, 48]",10020282.219999999,501.01000000000005,5,0,True,28.93,False,13,48,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,2,4,537.4705199753737,8,2034706.3,2157120.96,1904822.6,0.0021777587434336347,0.1321744193759796,309,"[8, 7, 6, 5, 14, 13, 12, 11, 20]",16277650.4,813.88,8,0,True,28.92,False,8,20,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,306.40533929558825,5,2064102.7179999999,2198452.38,1905579.21,0.1538388090501661,0.05063617351443911,59,"[32, 33, 24, 25, 16, 7]",10320513.59,516.02,5,0,True,28.9,False,32,7,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,4,84.98155091586034,1,2178832.36,2178832.36,2178832.36,0.1562532424034601,0.1282802239487653,3,"[31, 40]",2178832.36,108.94,1,0,True,28.91,False,31,40,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,685.1431673338228,9,2032660.0666666664,2198452.38,1905579.21,0.04505247201999742,0.015948816241813334,333,"[18, 19, 20, 21, 22, 23, 24, 25, 16, 17]",18293940.6,914.6899999999999,9,0,True,28.9,False,18,17,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,4,306.40533929558825,5,1995233.9259999997,2095867.9,1878311.73,0.1261095308900098,0.13435545677109534,65,"[42, 33, 24, 23, 22, 21]",9976169.629999999,498.81000000000006,5,0,True,28.95,False,42,21,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,3,339.9262036634414,4,2070858.0949999997,2090397.15,2059708.43,0.021592213120696424,0.04583052651267455,11,"[46, 47, 48, 49, 50]",8283432.379999999,414.17,4,0,True,28.95,False,46,50,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,2,350.38791065489744,5,1959450.548,2061423.76,1873341.65,0.10454117091181676,0.004235175202156333,36,"[40, 41, 42, 43, 52, 53]",9797252.74,489.86,5,0,True,28.97,False,40,53,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,380.0490493624465,6,2015358.6216666664,2135819.23,1962985.53,0.13938914133761737,0.046743872963031154,126,"[13, 22, 31, 30, 39, 48, 47]",12092151.729999999,604.6,6,0,True,28.93,False,13,47,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,3,120.18206185670942,2,2146467.355,2191690.2,2101244.51,0.09781424489878768,0.01612328346544602,5,"[15, 16, 7]",4292934.71,214.64,2,0,True,28.9,False,15,7,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,3,4,306.40533929558825,5,2025509.8599999999,2177340.82,1938551.55,0.03217647011914066,0.14508072025942126,59,"[9, 18, 19, 20, 29, 30]",10127549.299999999,506.39,5,0,True,28.91,False,9,30,30,synthetic,
54,93,3.4444444444444446,0.0649895178197065,4,4,84.9815509158604,1,2125331.33,2125331.33,2125331.33,0.12284116101605216,0.1342801809946222,3,"[14, 15]",2125331.33,106.27,1,0,True,28.94,True,14,15,30,synthetic,
60,104,3.466666666666667,0.05875706214689266,2,4,259.0101462425576,3,2690482.1333333333,2742246.59,2617833.3,0.0009035991283215129,0.05405472425489959,9,"[0, 1, 7, 8]",8071446.399999999,396.07,3,3,True,23.65,True,0,8,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,590.634007194196,6,2684594.65,2868375.52,2605778.91,0.04585974127178101,0.06016717307629055,96,"[47, 41, 40, 39, 38, 37, 36]",16107567.9,790.3899999999999,6,6,True,23.59,False,47,36,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,259.0101462425576,3,2764568.0733333332,2813618.01,2668734.84,0.022057800469547983,0.12645232713906007,13,"[56, 50, 44, 45]",8293704.22,407.19,3,3,True,23.62,True,56,45,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,259.0101462425576,3,2667849.473333333,2716376.83,2605778.91,0.04315601600814928,0.1235230870824091,10,"[47, 41, 40, 34]",8003548.42,392.68,3,3,True,23.67,True,47,34,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,231.66571754420823,2,2821683.21,3021324.12,2622042.3,0.08158177542309629,0.17233214866178045,7,"[9, 15, 21]",5643366.42,277.16999999999996,2,2,True,23.51,True,9,21,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,704.5837731162802,7,2800369.5585714285,3061216.84,2616367.42,0.0788548218779078,0.10082693460834898,156,"[8, 14, 20, 26, 32, 38, 37, 43]",19602586.91,962.6399999999999,7,7,True,23.49,False,8,43,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,579.1642938605205,7,2721340.082857143,2910406.73,2616367.42,0.05120836936295732,0.11776983974529269,266,"[12, 18, 19, 20, 26, 27, 28, 34]",19049380.580000002,934.97,7,7,True,23.57,False,12,34,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,327.6247996879139,4,2813906.5199999996,3006511.28,2668734.84,0.10437521274750963,0.16349011644891245,30,"[43, 44, 45, 39, 33]",11255626.079999998,552.79,4,4,True,23.52,False,43,33,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,518.0202924851152,6,2781356.321666667,2894474.2,2658422.21,0.16267070889367793,0.06405014233769347,133,"[26, 32, 33, 39, 45, 46, 52]",16688137.93,819.4100000000001,6,6,True,23.58,False,26,52,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,819.0619992197848,8,2782913.65,3061216.84,2616367.42,0.09692883339142834,0.05986631233562854,234,"[8, 14, 20, 26, 32, 38, 37, 43, 49]",22263309.2,1093.1799999999998,8,8,True,23.49,False,8,49,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,2,3,590.634007194196,6,2863045.688333333,3039138.49,2669535.81,0.0011356994846182455,0.01671418392634056,61,"[54, 55, 56, 50, 51, 52, 53]",17178274.13,843.9100000000001,6,6,True,23.51,False,54,53,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,463.33143508841636,4,2836689.8075,3032577.19,2660722.29,0.127084643390897,0.008520850375029218,21,"[31, 37, 43, 49, 55]",11346759.23,557.3399999999999,4,4,True,23.51,False,31,55,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,704.5837731162802,7,2750017.4257142856,2994238.63,2605778.91,0.03560827687800219,0.009371901233385747,99,"[23, 29, 35, 41, 47, 53, 52, 58]",19250121.98,945.0,7,7,True,23.53,False,23,58,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,810.8300114047287,7,2847460.8285714285,3061518.29,2681392.68,0.050763110355454014,0.03616444679419548,57,"[46, 40, 34, 28, 22, 16, 10, 4]",19932225.8,979.1299999999999,7,7,True,23.49,False,46,4,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,579.1642938605205,7,2733390.2871428574,3006511.28,2640532.73,0.011327674857774216,0.11729958625049217,266,"[55, 49, 43, 44, 45, 39, 40, 34]",19133732.01,939.2,7,7,True,23.52,False,55,34,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,463.3314350884164,4,2801259.7175000003,2904684.93,2621669.31,0.15099138149985608,0.038901442897643954,21,"[25, 26, 27, 28, 29]",11205038.870000001,550.25,4,4,True,23.57,False,25,29,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,259.0101462425576,3,2702320.396666667,2870761.34,2606368.89,0.08644234686023111,0.04506010013754022,10,"[43, 37, 36, 30]",8106961.19,397.85,3,3,True,23.59,True,43,30,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,417.64131168640006,5,2697328.622,2799209.38,2616367.42,0.06861776203535408,0.10098636022072609,65,"[13, 19, 20, 26, 27, 28]",13486643.11,661.8299999999999,5,5,True,23.63,False,13,28,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,491.4371995318709,6,2773134.5266666664,2879972.39,2618971.18,0.07362164671486705,0.05109092641237585,119,"[8, 14, 20, 21, 22, 23, 29]",16638807.159999998,816.94,6,6,True,23.58,False,8,29,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,623.7790345693162,7,2829390.9514285713,3021210.08,2658422.21,0.04521804661342944,0.10431111845489402,244,"[57, 51, 45, 39, 33, 32, 26, 25]",19805736.66,972.78,7,7,True,23.51,False,57,25,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,417.64131168640006,5,2738062.2619999996,3006511.28,2640532.73,0.15065593864541849,0.11192513409053445,65,"[34, 40, 39, 45, 44, 43]",13690311.309999999,672.0300000000001,5,5,True,23.52,False,34,43,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,115.8328587721041,1,3006511.28,3006511.28,3006511.28,0.05773552134598305,0.1346198074281067,3,"[43, 44]",3006511.28,147.83,1,1,True,23.52,True,43,44,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,843.2759406504287,9,2766472.632222222,3021210.08,2616367.42,0.05503215126973163,0.06016019096819799,735,"[7, 8, 14, 20, 26, 32, 33, 39, 45, 51]",24898253.689999998,1222.4199999999998,9,9,True,23.51,False,7,51,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,579.1642938605205,5,2880514.2299999995,3055811.92,2660722.29,0.13128207025781544,0.027996621048929637,31,"[25, 31, 37, 43, 49, 55]",14402571.149999999,707.6299999999999,5,5,True,23.5,False,25,55,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,463.33143508841636,4,2797736.9749999996,3061518.29,2681392.68,0.11463444747343052,0.07307429809621512,21,"[22, 28, 34, 40, 46]",11190947.899999999,549.56,4,4,True,23.49,False,22,46,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,366.2956616084636,4,2730137.7325,2870761.34,2606368.89,0.012871701160713433,0.04501828533827365,19,"[55, 49, 43, 37, 36]",10920550.93,536.03,4,4,True,23.59,True,55,36,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,579.1642938605205,7,2720692.3571428573,3021324.12,2616367.42,0.014966027056909581,0.06788484017443688,210,"[3, 9, 15, 21, 20, 26, 25, 24]",19044846.5,934.74,7,7,True,23.51,False,3,24,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,347.4985763163123,3,2935982.4499999997,2960956.01,2910406.73,0.049023662875211683,0.047044322811418085,7,"[12, 18, 24, 30]",8807947.35,432.90000000000003,3,3,True,23.54,False,12,30,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,477.59111163463837,5,2869191.424,3061216.84,2658422.21,0.057015291351936594,0.12730666226428936,57,"[50, 44, 38, 32, 26, 25]",14345957.120000001,704.79,5,5,True,23.49,False,50,25,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,741.6921854947959,9,2709484.8988888892,2910406.73,2616367.42,0.09958777341886633,0.020821235067290004,1092,"[40, 34, 28, 27, 26, 20, 19, 18, 12, 6]",24385364.090000004,1196.7700000000002,9,9,True,23.57,False,40,6,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,2,4,933.8743631429678,11,2746105.602727273,2887240.18,2616367.42,0.001080365669787061,0.11625995035550851,3707,"[0, 1, 7, 8, 14, 20, 26, 32, 33, 39, 45, 46]",30207161.630000003,1482.8699999999997,11,11,True,23.58,False,0,46,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,518.0202924851152,6,2688639.493333333,2749916.88,2640532.73,0.129484294197912,0.12595573625672982,133,"[22, 28, 34, 40, 39, 45, 44]",16131836.959999999,791.6099999999999,6,6,True,23.65,False,22,44,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,417.64131168640006,5,2705657.058,2887240.18,2605778.91,0.15999000755721973,0.03240362306697783,59,"[32, 33, 39, 40, 41, 47]",13528285.290000001,663.9199999999998,5,5,True,23.58,False,32,47,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,518.0202924851152,6,2750400.78,2879972.39,2616367.42,0.09810361808462334,0.11294639512056227,133,"[8, 14, 20, 26, 27, 28, 34]",16502404.68,810.1299999999999,6,6,True,23.58,False,8,34,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,347.49857631631227,3,2849776.606666667,2968949.86,2693139.78,0.13306043994968603,0.1656723877135917,13,"[45, 39, 33, 27]",8549329.82,419.96999999999997,3,3,True,23.54,True,45,27,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,777.0304387276727,9,2708419.7244444443,2813618.01,2618971.18,0.019225881755104434,0.029822437449556094,813,"[56, 50, 44, 45, 39, 40, 34, 28, 22, 23]",24375777.52,1196.3100000000002,9,9,True,23.62,False,56,23,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,417.6413116864,5,2803503.756,2870761.34,2660722.29,0.019129119954660573,0.12118173079599144,59,"[57, 56, 55, 49, 43, 37]",14017518.780000001,688.3699999999999,5,5,True,23.59,False,57,37,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,933.8743631429679,9,2792708.72,3061216.84,2616367.42,0.0671176767903828,0.03796072182249856,334,"[49, 43, 37, 38, 32, 26, 20, 14, 8, 2]",25134378.48,1234.2299999999998,9,9,True,23.49,False,49,2,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,115.83285877210409,1,3055811.92,3055811.92,3055811.92,0.13003520198873794,0.1468078726261076,3,"[25, 31]",3055811.92,150.29,1,1,True,23.5,True,25,31,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,327.6247996879139,4,2779666.705,3006511.28,2660722.29,0.12504415271072197,0.027540334203104515,25,"[45, 44, 43, 49, 55]",11118666.82,545.9399999999999,4,4,True,23.52,False,45,55,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,115.8328587721041,1,2879972.39,2879972.39,2879972.39,0.09056093429267013,0.11871363830013741,3,"[8, 14]",2879972.39,141.5,1,1,True,23.58,True,8,14,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,3,463.3314350884164,4,2717935.3425000003,2878210.66,2631277.46,0.12719795789637986,0.031105461847717834,21,"[22, 21, 20, 19, 18]",10871741.370000001,533.58,4,4,True,23.59,True,22,18,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,2,491.4371995318709,6,2738067.9899999998,2879972.39,2617833.3,0.16668558161106378,0.0005858548231429587,98,"[21, 20, 14, 8, 7, 1, 0]",16428407.94,806.4200000000001,6,6,True,23.58,False,21,0,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,2,3,1048.9111478328816,10,2824200.6149999998,3046007.72,2605778.91,0.0009509898829010459,0.0335571451731592,295,"[5, 11, 17, 23, 29, 35, 41, 47, 53, 52, 58]",28242006.15,1387.09,10,10,True,23.5,False,5,58,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,477.59111163463837,5,2726442.492,2904684.93,2618971.18,0.06790013999248365,0.09318702435300914,56,"[23, 22, 28, 27, 26, 25]",13632212.46,669.11,5,5,True,23.57,False,23,25,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,704.5837731162802,7,2790269.6614285707,3061216.84,2616367.42,0.012353001080353504,0.13893746035768242,155,"[56, 50, 44, 38, 32, 26, 20, 19]",19531887.629999995,959.0899999999999,7,7,True,23.49,False,56,19,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,4,4,259.0101462425576,3,2689619.5033333334,2788766.99,2621669.31,0.14736794960348437,0.13096898231322546,14,"[28, 27, 26, 32]",8068858.510000001,395.93999999999994,3,3,True,23.63,True,28,32,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,2,3,904.6835476841674,11,2724692.780909091,2879972.39,2616367.42,0.0004184155995961957,0.06976057013315926,3597,"[0, 1, 7, 8, 14, 20, 26, 27, 28, 34, 40, 41]",29971620.589999996,1471.0899999999997,11,11,True,23.58,False,0,41,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,3,231.66571754420823,2,2851668.37,2853690.98,2849645.76,0.03082346496285713,0.028017837412928,4,"[55, 56, 57]",5703336.74,280.15999999999997,2,2,True,23.6,True,55,57,31,synthetic,
60,104,3.466666666666667,0.05875706214689266,3,4,366.2956616084637,4,2847467.9375,3052719.14,2673284.59,0.015842610049214376,0.0947836329849772,20,"[11, 10, 16, 22, 28]",11389871.75,559.5,4,4,True,23.5,False,11,28,31,synthetic,
50,141,5.64,0.11510204081632654,6,8,2295.8016773683444,2,25441703.876666665,40285564.71,14362467.7,0.032808581273279645,0.04992914946114975,55,"[20, 7, 0, 23]",76325111.63,3743.75,3,29,True,0.0,False,20,23,32,synthetic,
50,141,5.64,0.11510204081632654,5,17,2038.0385873899943,2,27278007.975,28623024.03,25932991.92,0.03569282006717836,0.18208194408847364,51,"[26, 18, 0]",54556015.95,2675.3,2,21,True,0.55,False,26,0,32,synthetic,
50,141,5.64,0.11510204081632654,14,5,514.983213359628,2,27413979.97,31315065.68,23512894.26,0.11167211723914668,0.017206918312919917,70,"[2, 24, 25]",54827959.94,2688.8900000000003,2,21,True,0.0,False,2,25,32,synthetic,
50,141,5.64,0.11510204081632654,12,3,2386.7380841812173,1,60001129.87,60001129.87,60001129.87,0.09510135387295462,0.004336367403140164,7,"[6, 46]",60001129.87,2940.06,1,24,True,0.0,False,6,46,32,synthetic,
50,141,5.64,0.11510204081632654,4,6,1179.359526587662,3,17870525.265,22251477.21,13191076.93,0.011450487933268546,0.023265529219308752,233,"[30, 5, 0, 7, 20]",71482101.06,3506.5899999999997,4,27,True,4.56,False,30,20,32,synthetic,
50,141,5.64,0.11510204081632654,4,5,917.2739857142301,3,22471551.683333337,31315065.68,12586695.11,0.008551959744936935,0.017013909561800423,195,"[22, 2, 24, 25]",67414655.05000001,3305.7200000000003,3,26,True,0.0,False,22,25,32,synthetic,
50,141,5.64,0.11510204081632654,3,3,2476.027619250224,2,29871120.473333333,40285564.71,9706714.58,0.0005643064974527822,0.0010904185808522542,31,"[11, 0, 23, 45]",89613361.42,4393.17,3,35,True,0.0,False,11,45,32,synthetic,
50,141,5.64,0.11510204081632654,8,3,715.2904666784949,3,28070540.26,39621082.13,20456431.07,0.0426947051159236,0.00033458323805712756,281,"[13, 19, 0, 11]",84211620.78,4128.08,3,33,True,0.0,False,13,11,32,synthetic,
50,141,5.64,0.11510204081632654,4,3,2179.7725866607248,2,49312063.955,54245349.6,44378778.31,0.004457958778749594,0.0009584190819184815,13,"[34, 23, 39]",98624127.91,4831.21,2,40,True,0.0,False,34,39,32,synthetic,
50,141,5.64,0.11510204081632654,5,4,1226.02275593337,3,24203933.176666666,37169245.39,13191076.93,0.019622283437184394,0.0029846263902386346,169,"[25, 0, 5, 30]",72611799.53,3558.08,3,29,True,0.0,False,25,30,32,synthetic,
50,141,5.64,0.11510204081632654,6,13,329.02901557041554,2,16410207.950000001,21677079.22,13191076.93,0.037671415755297324,0.1047285738352132,78,"[20, 7, 0, 5]",49230623.85,2416.5199999999995,3,18,True,5.33,False,20,5,32,synthetic,
50,141,5.64,0.11510204081632654,6,3,1674.6001578842715,2,41500547.875,61937441.94,21063653.81,0.022026225257353232,0.003452843216873829,36,"[10, 6, 36]",83001095.75,4067.55,2,33,True,0.0,False,10,36,32,synthetic,
50,141,5.64,0.11510204081632654,6,3,1562.731978192054,3,19479621.6275,30275603.61,4579990.12,0.04558839705019887,0.0029174694353265775,117,"[17, 7, 0, 24, 43]",77918486.51,3823.42,4,29,True,0.0,False,17,43,32,synthetic,
50,141,5.64,0.11510204081632654,4,8,1877.8199185082185,1,42348081.59,42348081.59,42348081.59,0.0025602999136162398,0.0305689217425787,9,"[9, 23]",42348081.59,2074.9,1,17,True,0.0,False,9,23,32,synthetic,
50,141,5.64,0.11510204081632654,3,5,1597.4157019485226,3,19897750.959999997,38368157.66,8738400.11,0.0035047004913076342,0.00777064749059797,87,"[44, 22, 2, 32]",59693252.879999995,2927.16,3,23,True,0.0,False,44,32,32,synthetic,
50,141,5.64,0.11510204081632654,5,3,1778.27170780607,2,27261492.5,44568556.76,9954428.24,0.02714822355162043,0.0027627294049487926,17,"[35, 4, 37]",54522985.0,2671.1499999999996,2,22,True,0.0,False,35,37,32,synthetic,
50,141,5.64,0.11510204081632654,3,4,1224.2938498465492,3,10343091.74,12586695.11,8738400.11,0.0008722735125796349,0.002807448488681508,104,"[44, 22, 2, 9]",31029275.22,1523.96,3,11,True,11.84,False,44,9,32,synthetic,
50,141,5.64,0.11510204081632654,6,12,1441.3766463972622,1,16352098.475,18341729.25,14362467.7,0.013363900720405818,0.08887181523736146,11,"[20, 7, 6]",32704196.95,1605.21,2,12,True,7.55,False,20,6,32,synthetic,
50,141,5.64,0.11510204081632654,3,3,1190.109318191333,3,32298993.23666667,51453789.68,10374375.44,0.003054449801898781,0.007184446199114565,30,"[43, 34, 29, 33]",96896979.71000001,4747.35,3,39,True,0.0,False,43,33,32,synthetic,
50,141,5.64,0.11510204081632654,4,3,806.8043404042924,3,30913142.563333333,38649941.98,17319179.3,0.008621439265571917,0.003835810117697872,99,"[21, 41, 17, 49]",92739427.69,4544.48,3,37,True,0.0,False,21,49,32,synthetic,
50,141,5.64,0.11510204081632654,12,2,506.9061578709086,3,27629894.436666667,43578167.48,13191076.93,0.1100076437479491,0.0,276,"[6, 5, 0, 3]",82889683.31,4064.4799999999996,3,32,True,0.0,False,6,3,32,synthetic,
50,141,5.64,0.11510204081632654,3,11,748.8912443728979,2,31620421.24,44378778.31,9706714.58,0.0003454506802721088,0.05061912458612913,37,"[39, 23, 45, 1]",94861263.72,4650.57,3,37,True,0.0,False,39,1,32,synthetic,
50,141,5.64,0.11510204081632654,4,3,2181.792866346855,2,40005565.85,66921641.85,13089489.85,0.0035380223517978617,0.0012056630858756972,22,"[30, 23, 46]",80011131.7,3920.55,2,32,True,0.0,False,30,46,32,synthetic,
50,141,5.64,0.11510204081632654,2,8,1040.4499728973856,3,29389568.709999997,43578167.48,20456431.07,0.0,0.07638833626885097,161,"[3, 0, 19, 13]",88168706.13,4323.44,3,34,True,0.0,False,3,13,32,synthetic,
50,141,5.64,0.11510204081632654,3,6,1562.731978192054,3,19479621.6275,30275603.61,4579990.12,0.009561017214078439,0.04552388699139504,117,"[43, 24, 0, 7, 17]",77918486.51,3823.4199999999996,4,29,True,0.0,False,43,17,32,synthetic,
50,141,5.64,0.11510204081632654,3,4,1829.8693701697232,3,26429176.75666667,39306994.31,8738400.11,0.005355540033473707,0.022015338491929128,75,"[44, 22, 5, 21]",79287530.27000001,3886.88,3,31,True,0.0,False,44,21,32,synthetic,
50,141,5.64,0.11510204081632654,3,6,1240.776450571269,2,22721595.015,35068814.59,10374375.44,0.0029943660364578732,0.030271172321742548,13,"[43, 34, 29]",45443190.03,2227.16,2,18,True,0.0,False,43,29,32,synthetic,
50,141,5.64,0.11510204081632654,4,4,652.0587743901788,2,44909275.135,49120399.94,40698150.33,0.014585348028100126,0.008924322934301926,13,"[28, 20, 21]",89818550.27,4400.93,2,36,True,0.0,False,28,21,32,synthetic,
50,141,5.64,0.11510204081632654,8,4,667.2485399637953,3,28885532.58666667,40473600.02,14940861.89,0.025806235261892525,0.02291710334927622,248,"[13, 12, 5, 21]",86656597.76,4247.83,3,34,True,0.0,False,13,21,32,synthetic,
